"feature","Ctrl1","Ctrl2","Ctrl3","Ctrl4","Ctrl5","Ctrl6","Ctrl7","DHA1","DHA2","DHA3","DHA4","DHA5","DHA6"
"LPE O-_16:1;0",0.0322708520893327,0.0645528123299469,0.0175893667731537,0.0482956410730841,0.0446334931870864,0.0295931782144157,0.068300929596664,0.0410781655985831,0.0231208267120484,0.0501140412384483,0.0776218415220109,0.0330947280781743,0.0918077266010224
"LPE O-_18:0;0",0,0,0.00234292663106828,0.123269780809988,0.0639764421372891,0,0,0,0,0.00398898574904708,0.114246281547785,0,0
"LPE O-_18:1;0",0.0369176119493364,0.0609139130703932,0.0264218803660116,0.105249324848486,0.0838743778184628,0.0435329674237767,0.0650192051037298,0.0489575031143557,0.0339685345484334,0.0568459483622038,0.136589173673158,0.0376177545454608,0.0861501473283153
"LPE O-_18:2;0",0.01293646990204,0.0285955096441962,0.00828236779057859,0.0149221127938595,0.0159268921144756,0,0,0.0108887754171572,0.00478122680300748,0.0117317910405604,0.0208732726513874,0,0.0233150096643334
"LPE_16:0;0",0.0249565528357824,0.0415829622501173,0.00764161387020924,0.0622544160656804,0.0502008551992545,0.0262816849208655,0.0515964047681119,0.030055180571264,0.0180391787365585,0.0197435817603115,0.0735543353730906,0,0.0612981255901117
"LPE_18:0;0",0.073727159715882,0.121558821657002,0.0323048231495617,0.237807752006154,0.135307488725094,0.105230376790699,0.0985155317571331,0.100067541394631,0.0747885792654812,0.0913646518971061,0.247149902284079,0.0672389176418923,0.185419386265228
"LPE_18:1;0",0.0834657527680077,0.13714418414002,0.0204306600033582,0.0858120312821831,0.069926313147923,0.0802748436116847,0.12079407831266,0.0597826937015201,0.0177970535773078,0.0191211483957853,0.0854435395625193,0.0456509812959846,0.150160446588576
"LPE_20:3;0",0.0102543600568813,0.0183441076865034,0,0,0.0132041116834026,0,0.0389431883445067,0.00815699315072772,0,0,0,0,0
"LPE_20:4;0",0.0290558414676151,0.03606880202245,0.00480607144594935,0.0405237962850526,0.0327427013407261,0.0388269591765387,0.0572341838714376,0.0364984245706634,0.0040112584646452,0.00847864425850968,0.0446048840466658,0.0259891289624337,0.0347275527709991
"LPE_22:6;0",0,0,0.00229733722669012,0,0,0,0,0.0723650558527006,0.0257206222632806,0.0265354566944755,0,0,0.118854310790958
"LPI_18:0;0",0.0668982049037672,0.0843714494083076,0.0541477889044383,0.27336654954916,0.155919552513268,0.313624119300787,0.205431193618307,0.118960514883889,0.109278598872974,0.143801839837403,0.216324364210548,0.30143006010989,0.143500379185339
"LPI_18:1;0",0.0227563471865396,0.0319546738422081,0.0116149817851552,0,0.0205376636695571,0.0636050640794581,0.0273307072040622,0.014453524588452,0.0152627069243664,0.0104407864526202,0.020070178593923,0.049041685163994,0.0342575426896647
"LPI_20:4;0",0.0103326087785026,0.0169916848691287,0.00658495815197888,0,0.0107122205021252,0,0,0.012824142200037,0.0104411457972756,0.0135612227307995,0,0,0
"LPS_18:0;0",0.0342699720151677,0.0439052072848215,0.00614824809444021,0.338117143619059,0.160068137710599,0.100570097116946,0.0163552351544826,0.0533206389552496,0.0109674391846244,0.0298946521150947,0.112733140865571,0.178950902326147,0.0896374420931315
"LPS_18:1;0",0.0262792260543603,0.0537271394522636,0.0110561658746768,0,0.095687433373493,0.132491389972717,0.0204374761615659,0.0193243253164626,0,0.0117408018955718,0.0649254326790932,0.187024431008642,0.0730974790829249
"LPS_22:6;0",0,0,0,0,0,0,0,0.0107274197591153,0.00754577714010108,0.0155691320840664,0,0.168478143792962,0.0416119865653551
"PA_16:0;0_16:0;0",0,0,0.00816776871486441,0,0.0722606400807545,0,0.0196074564770223,0,0.0165929845923585,0.00987507014701117,0,0,0
"PA_16:0;0_18:1;0",0,0,0.0294827578048821,0.281202825406545,0.184865290185611,0,0.0236487719939133,0,0.0460566321305679,0.020876867870187,0.206234631481933,0,0
"PA_16:1;0_18:0;0",0,0,0.0101046928361673,0.0555644512469428,0.040357517945951,0,0,0,0,0.00623274567762987,0,0,0
"PA_18:0;0_18:1;0",0,0,0.0345570758136169,0,0.100132732144606,0,0.0196562799606659,0.0311272805037194,0.0368580616828097,0.025050661693061,0,0,0
"PA_18:0;0_18:2;0",0,0,0.00377325303785605,0.18565858369376,0.0717232023222054,0,0,0,0,0.00721033790028198,0,0,0
"PA_18:1;0_18:1;0",0,0,0.0146218850567816,0.0651338831432061,0.0473706767399779,0,0,0,0.0227025418890921,0.00876240064527896,0,0,0
"PC O-_16:0;0_14:0;0",0.230123419266713,0.193442715374922,0.156534523353373,0,0,0,0,0.286081047326156,0.178916703513396,0.136903973295398,0,0,0.29662191656491
"PC O-_16:0;0_15:0;0",0.030230179394085,0.0124621476556978,0.0078796357773237,0,0,0,0,0.00411893404917679,0.000912946563043716,0.00359016986869785,0,0,0.00743068753078789
"PC O-_16:0;0_16:0;0",0.058221096233911,0,0.04458389132348,0.564260025090249,0.82052741874479,0.201529435361604,0.262830225356244,0.16781044755955,0.133001936936501,0.21364223955633,0.722481843173349,0.415902601324318,0.160844105808228
"PC O-_16:0;0_16:1;0",0.403896966038977,0.390898913511118,0.552746856688654,0.741850917002129,0.671780747877999,0.736719638682901,0.680004651479387,0.191700659281985,0.112059084248449,0.144736288314383,0.658254487362187,0.432850824318565,0.18886739986248
"PC O-_16:0;0_17:1;0",0.00777030042437776,0.00356415523517353,0.00414472876231244,0.00838654719443507,0.00681711807183534,0.00543502819666838,0.00790170498681756,0.00162549633591769,0.000680239369120847,0.00116921546846555,0.00533193389001213,0.00517618683137396,0
"PC O-_16:0;0_18:0;0",0,0,0,0,0.0463126473703312,0,0.0084187143346553,0.00483903647281492,0,0,0.0294729202836529,0.0101399026541667,0
"PC O-_16:0;0_18:1;0",0.640220921936233,0.604494147274627,0.9814452952586,1.70731528923438,1.55420537572614,1.63662583962584,1.47272678594394,0.386301214840611,0.25690659622533,0.372382137957994,1.17862656476861,0.952787025498405,0.355742801607041
"PC O-_16:0;0_18:2;0",0.035261572194334,0.046780138744027,0.0713299678872121,0.318670812341886,0.218281761204312,0.11413249179568,0.0655160176727144,0.0456058673147992,0.0202867741751305,0.0520399689203292,0.182527088302516,0.0399547675880121,0.0314497575665223
"PC O-_16:0;0_20:1;0",0.0113445131518138,0.0157299169328091,0.0213322195582106,0.0732323016715752,0.0536862064081178,0.0792754036819401,0.0492901239626863,0,0.00150206612416164,0.000488154515636947,0.0349089030589677,0.00687392636984686,0
"PC O-_16:0;0_20:2;0",0.0301629259669674,0.0154109597594639,0.0716045578962495,0.0794932358704133,0.0584748751647335,0.135014120353041,0.117804625546903,0,0.00257074689024219,0.00302043289677039,0.0311102762746139,0.0177196389379506,0
"PC O-_16:0;0_20:3;0",0.0810164328696723,0.0920736607787226,0.0867965629286296,0.245601828094868,0.255223236860219,0.108456962214195,0.090795232308399,0.0928496212778265,0.016389246582925,0.0405066448129328,0.317460800821883,0.072494813610884,0
"PC O-_16:0;0_20:4;0",0.26232344277182,0,0.177779580887132,0.33412217830789,0.31903824117563,0.136442120912601,0.0686307103208435,0.57178475332286,0.195318268953923,0.279777352882253,0.536128557628855,0.22236042161553,0.218700628269405
"PC O-_16:0;0_22:4;0",0.0371128964744171,0,0.0396112001526224,0.0268416992946798,0.0505349340723625,0,0.0188563349717587,0,0.0234287186755925,0.0207535389210585,0.0827013022621803,0,0
"PC O-_16:0;0_22:5;0",0,0,0.0553111198779782,0,0.0375411987683702,0,0,0.0903079176661584,0.0281192627913507,0.0482651050392603,0.0537413901112588,0,0
"PC O-_16:0;0_22:6;0",0,0,0.0111314531433418,0,0,0,0,0.681776934878098,0.33221534918761,0.365504232170761,0.292190039251237,0,0.362771129956188
"PC O-_16:1;0_16:0;0",0.140701319844257,0.119229176223844,0.104688154308853,0.203541039163026,0.249712014922627,0.136752694086789,0.206026050319414,0.155160501886676,0.0866727004086802,0.091269125427839,0.231981265418662,0.207015201875775,0.131659425844932
"PC O-_16:1;0_16:1;0",0.0444779224854322,0,0.0592311062659874,0.0768482021892311,0.0598648750203074,0.0670741978561004,0.0829408262937638,0,0,0,0.0447738627538547,0.0154410395881888,0
"PC O-_16:1;0_17:0;0",0,0.0023247118341887,0.000238943792036887,0.00137885265430774,0,0,0.00257604176653848,0.00153566657166751,0.000450592020473261,0.000163820765952115,0.00115055175474212,0.00108670705831774,0.00170204753481465
"PC O-_16:1;0_18:0;0",0.0602009912583132,0.0152868797453937,0.0225111128272267,0,0.0382574268930803,0.0176294057130692,0,0.034448222120507,0.0199653314682244,0.0157976827262085,0.0615785010305777,0.0712497561992231,0.0137822340971192
"PC O-_16:1;0_18:1;0",0.105443525174415,0.0988585927608279,0.121712295876353,0.172705823992275,0.16997885967653,0.190502753495379,0.178111250599647,0.0503697171197308,0.0356392100687383,0.0570321536888648,0.114570861299768,0.0951448193467977,0.0417185094537829
"PC O-_16:1;0_18:2;0",0,0,0.009925232571268,0.027920082383526,0.0169663904762808,0.0107920143776379,0,0,0,0,0.016992575530236,0,0
"PC O-_16:1;0_20:2;0",0,0,0.0122540236335257,0,0.00787965495405423,0,0.0419817425997737,0,0,0.000643363641673042,0,0,0
"PC O-_16:1;0_20:3;0",0,0,0.0519400940116338,0.105600062529904,0.111983688452068,0.105506082008696,0.0644456784289459,0.0576943628812087,0.0551336432705716,0.058640135062588,0.0924692850002066,0,0
"PC O-_16:1;0_20:4;0",0,0,0.0560622365933468,0,0.0941144347819591,0,0,0,0.101586465756913,0.157792332857261,0.15477792280266,0,0
"PC O-_16:1;0_22:4;0",0,0,0.0289943782924054,0,0.0225787951890524,0,0,0,0.0114598755826934,0.0114535096036715,0,0,0
"PC O-_16:1;0_22:5;0",0,0,0.035001117051253,0,0.0524723697822669,0,0,0,0.114274889086758,0.0781409370141412,0,0,0
"PC O-_16:2;0_16:0;0",0.0930087240160802,0,0.032521027113512,0.126076328664427,0.100557521830675,0.0675816633048874,0.141136759517829,0,0,0,0.0766183226077673,0.0870726934215622,0
"PC O-_16:2;0_18:0;0",0.0863386950558101,0.0545911359717082,0.0462784036094664,0.139215316097648,0.13183003978781,0.0982809152569395,0.188156012494617,0.0480614582559103,0.0454871830033625,0.0482756557239256,0.0902743753380866,0.0964060882299184,0.0303311990415592
"PC O-_16:2;0_18:1;0",0,0,0.0261870192072026,0.0590331879088299,0.0396153198630744,0.064230270468651,0,0,0,0,0.0207839468392265,0,0
"PC O-_17:0;0_14:0;0",0.173196125171334,0.191745557329589,0.0685794583722256,0,0,0,0,0.135302210429238,0.0292862957269939,0.0488565136877976,0,0,0.2644659163399
"PC O-_17:0;0_15:0;0",0.0301213731975547,0,0.0328847326650508,0.126783235235529,0.120630039455573,0.0868479594397742,0.0847772293108944,0.0525772202166274,0.0802585494231798,0.1051717911267,0.104524990154013,0.112629263919149,0.0627162030177476
"PC O-_17:0;0_15:1;0",0,0,0.0180131045928553,0,0,0.0137115174933092,0,0,0.00815460687338186,0.00693858648174,0,0,0
"PC O-_17:0;0_16:1;0",0.184625160433657,0.130202610390649,0.144491852813134,0.180376964830716,0.162806379641816,0.184705587222092,0.257764061149595,0.0807172527419181,0.0449165417286473,0.0564045305280978,0.13629554719975,0.14730218875658,0.0733684918605254
"PC O-_17:0;0_17:0;0",0,0,0,0.0709386091059153,0.0636758799230257,0.0406335723276241,0.0324255164842564,0.0314454299320889,0,0,0.0718116807689835,0.0514876300445052,0
"PC O-_17:0;0_17:1;0",0.0999499252702448,0.11824023631051,0.247166127559302,0.203622996036718,0.14647292658314,0.166997038689336,0.173957816582398,0.0826523942463922,0.131044033342822,0.170670156375387,0.1564587044877,0.175103677773597,0.0692940254763986
"PC O-_17:0;0_18:1;0",0.0860007415253596,0,0,0.179848426522784,0.153872275714435,0.122210729416023,0.265259096850852,0,0,0,0,0,0
"PC O-_17:0;0_18:2;0",0,0,0.0171867664577449,0.0817447430707529,0.0523351573313775,0.0402301476547485,0.0386761268289287,0,0,0,0.0547400138971723,0.0346155799120776,0
"PC O-_17:0;0_19:1;0",0.00676662565799569,0,0.0194418945247724,0.0256280206508139,0.0233450326546844,0.0154440979068384,0.0191125471204045,0.00422582865265444,0.00721157845483958,0.00481342195186823,0.0127688020437595,0.00851821999708019,0
"PC O-_17:0;0_19:2;0",0,0,0.00960731397087646,0,0.0047292422699516,0,0,0,0.00276602065235575,0.00130489157018882,0,0,0
"PC O-_17:0;0_20:4;0",0,0,0,0.0470072920841114,0.0500387311509783,0,0,0.0696938171577877,0,0,0.0511554209922406,0,0
"PC O-_17:1;0_15:0;0",0.0530503397622227,0.0293182818931534,0.0783997277601829,0.0230211940571581,0.0437456616500297,0.0553420997917599,0.0415226176710679,0,0.0202222392565972,0.0282630315046484,0.0234140725774523,0.0236555681345293,0.0201230056209591
"PC O-_17:1;0_16:0;0",0.106323823292655,0.0752949840450801,0.072213221441462,0.125927472987464,0.113055401414714,0.122374532455277,0.164809605715801,0.0675807057128556,0.0325224198807341,0.0401253943967831,0.106614151926474,0.118956044918407,0.0493385103893567
"PC O-_17:1;0_16:1;0",0,0,0.0318006398955577,0.0674848190843422,0.05283206304264,0.0557860692446943,0,0,0,0,0,0,0
"PC O-_17:1;0_17:0;0",0.0208014108061029,0.0199779923250591,0.04040336269668,0.0113050035397773,0.0195092876673135,0.019449564389002,0.0523734115605025,0.00748284752184078,0.0148116380448892,0.0162346236481726,0.0181794148432206,0.0126346804404778,0
"PC O-_17:1;0_17:1;0",0.00630833099015513,0.020116749796062,0.0386855837912228,0.0148378615085793,0.0143581866402094,0.0195337363624678,0.0240210012921228,0.00576515599841365,0.007035180361632,0.0111007175207542,0.0122384673741525,0.0062414030537704,0.00657836803042274
"PC O-_17:1;0_18:0;0",0.00246645367013871,0,0,0.00406687328645166,0.00296995135403092,0.00198868053549438,0.00608624396796467,0,0,0,0,0,0
"PC O-_17:1;0_18:1;0",0,0,0.0572123977822805,0.0907085649921621,0.0821952152657474,0.161844538019404,0.145644237099956,0,0,0,0.0594207138036256,0.0699003364095334,0
"PC O-_17:1;0_19:1;0",0,0,0.00839266473665478,0,0.00513597734124873,0,0.00930071949836501,0,0,0.00104839587136562,0,0,0
"PC O-_17:1;0_20:3;0",0,0,0,0.00581271024022727,0.0144893782659631,0,0,0.00504837643125876,0,0,0.0143777487063516,0,0
"PC O-_17:2;0_16:0;0",0,0,0.00234549473906647,0.00558740929143709,0.0073674503595295,0.00874147846995868,0,0,0,0,0,0,0
"PC O-_17:2;0_18:0;0",0,0,0.000892648000602251,0.00188828524893451,0.00159839165280103,0.00315485152146524,0.0129059057687031,0,0,0,0,0.00183896628991981,0
"PC O-_18:0;0_14:0;0",0.0412954930124586,0,0.0152286170335851,0.116292291723531,0.0832179751778161,0.115944861482627,0.216378213513853,0.0666221460968442,0.0403661146835469,0.036681308737654,0.157618592160002,0.184115757953822,0.12383278960082
"PC O-_18:0;0_16:0;0",0,0,0,0.275188968696992,0.368853257379918,0.099968409901641,0.175596730170486,0.0785641543799843,0,0,0.321753884618434,0.223447648260548,0
"PC O-_18:0;0_16:1;0",0.0663835171917238,0.0743314521664361,0.140548819302064,0.172142945384239,0.156190630784881,0.18191526205563,0,0.0393158689508386,0.0309835561367684,0.0436980843473733,0.136408604228199,0.104764997547219,0.0400122337377375
"PC O-_18:0;0_17:1;0",0.000396572615872046,0,0,0.00061197969099224,0.000591393471505408,0,0.00102871688299827,0,0,0,0,0,0
"PC O-_18:0;0_18:1;0",0.185054179286685,0.228552672437748,0.253950761595551,0.665205803806092,0.580879837220097,0.45991143317301,0.52190201820495,0.099063362901477,0.0565888579975961,0.0716311645756366,0.404087295455274,0.269883503951358,0
"PC O-_18:0;0_18:2;0",0.0154124348392034,0,0.0367764040161568,0.218922488914174,0.131769155942967,0.0723633282897901,0.0465092113829816,0.00912569029499299,0.012288577055041,0.0191681987463199,0.106286212697695,0.041050095741041,0
"PC O-_18:0;0_20:1;0",0,0,0.0680682512330984,0.115908406327397,0.0775395463791676,0.101085025246413,0.147467791125619,0,0,0,0,0,0
"PC O-_18:0;0_20:2;0",0,0,0.03460690149871,0.0688208995723831,0.0473499735474823,0.0759505268013372,0,0,0,0,0,0,0
"PC O-_18:0;0_20:3;0",0,0,0.0404470424822902,0.176827345339141,0.137315291854966,0.0448603371454365,0.0402844863254364,0,0,0,0.194376353739365,0,0
"PC O-_18:0;0_20:4;0",0.0659335195866068,0,0.0481970217301668,0.1690368756325,0.126927672932314,0.0565625118299383,0.0464348797903181,0.154877777487594,0.0730551967861582,0.0777893425765102,0.201728362014366,0.10114959695199,0
"PC O-_18:1;0_14:0;0",0.0680844825058638,0.094205592233198,0.11864702850928,0.116012662842356,0.0972142984609793,0.199688674419353,0.197528823454151,0.0528932858197446,0.0459799373074342,0.0366793126621768,0.0796969415640073,0.166937836135817,0.0753395062787966
"PC O-_18:1;0_15:0;0",0.00298930353331684,0,0.00269728163553673,0.00488876855624039,0.00379054538990087,0.00546012547342345,0.00406487215987258,0.000837641431782409,0.000518862334537382,0.000898661695209906,0.00181533699119548,0,0
"PC O-_18:1;0_16:0;0",0.270996908828773,0.281598728552343,0.424787012541931,1.04229638849036,1.07586474289304,1.18079172344522,0.942729179880585,0.316344948340249,0.320660658139633,0.337259764168051,1.08661125863745,1.29328755954331,0.239343700181753
"PC O-_18:1;0_16:1;0",0.0648565878273965,0.083226484427579,0.119361050331342,0.183443248670733,0.143545716342868,0.241701681618567,0.146785379422347,0.0180201323065934,0.0142139350217003,0.0272914560237919,0.118214799092587,0.0532454485743954,0.0253664959189329
"PC O-_18:1;0_17:0;0",0.000409659040005262,0,0,0.000481928884125789,0.000309373898121064,0.00031785137390542,0.000693615596687373,0,0,0,0,0,0
"PC O-_18:1;0_17:1;0",0,0,0.00117085970040636,0.00187059148585738,0.00313963935076203,0.00272840459748877,0.00665783621301637,0,0,0,0.00121320965612306,0,0
"PC O-_18:1;0_18:0;0",0.0207008342165017,0.0126569014749987,0.0157284762083101,0,0.0403510254476364,0,0.0438417448030637,0.013491304198349,0.00457411104229607,0.00502665984356361,0,0.0135265178948522,0
"PC O-_18:1;0_18:1;0",0.309191054233249,0.255974848907144,0.42965761593245,0.800844386978231,0.718091826472672,1.05167123417722,0.882143699524853,0.0651499517159667,0.0621422784809843,0.0785224725839304,0.458250775309586,0.355072038595818,0
"PC O-_18:1;0_18:2;0",0.0269633627221906,0.0529254296198025,0.0426716385986726,0.294001312565885,0.226565243742282,0.124785360575768,0.114668620003932,0.0184033871941937,0.00559228449220928,0.0155388487675405,0.152718017723209,0.0424735003364319,0
"PC O-_18:1;0_20:1;0",0,0,0.0174095553139982,0.040026250432285,0.0267451071530289,0.0406763911295056,0,0,0,0,0,0,0
"PC O-_18:1;0_20:2;0",0,0,0.0377869654882658,0.063409096656412,0.0468037633907034,0.145658869132587,0.159107683492276,0,0,0,0.014771168510283,0,0
"PC O-_18:1;0_20:3;0",0.0600033457804249,0.169604798556498,0.0846891778952417,0.291106787478204,0.293080622626629,0.159784032679391,0.144331774256836,0.108682187626423,0.0298353591317808,0.0452886713490807,0.282661702585172,0.0894176694438555,0
"PC O-_18:1;0_20:4;0",0.1905079802721,0.146886808704035,0.119150333777644,0.459001655419615,0.350673811516098,0.242798837749176,0.146950040079828,0.326020092666605,0.0321108905603337,0.103056236274482,0.482611394016881,0.184191153831297,0
"PC O-_18:1;0_22:5;0",0,0,0.0936856772560867,0,0.092859191788663,0,0,0,0.0350205252493761,0.0602874676385764,0,0,0
"PC O-_18:2;0_14:0;0",0,0,0.00279058955947103,0.0167768300997739,0.00461494702601854,0.0172366845040333,0,0,0,0,0,0,0
"PC O-_18:2;0_16:0;0",0.0331951988413814,0.0159239307122647,0.0148925021807962,0.0561551684584517,0.037867379563407,0.0582007012410073,0.0525965991628293,0.023890718598848,0.0117931205499471,0.0167007643028322,0.0637368516110137,0.0361789196906727,0.0155692544353788
"PC O-_18:2;0_16:1;0",0,0,0.0158868648178396,0,0.00420777323304277,0.0129458605977056,0,0,0,0,0.00944976918979181,0,0
"PC O-_18:2;0_18:0;0",0.0389670538978692,0.00852895921764369,0.00883762785921327,0.0138430059215721,0.0123067892720604,0.0244524443484854,0.0843235305884529,0.00369479113095227,0.00324709191083086,0.00281192855549243,0.0290608823080285,0.0450686159233951,0
"PC O-_18:2;0_18:1;0",0.0478669690569626,0.0896074779940981,0.0670219118461428,0.0982814769070029,0.0665960705813479,0.117767777561051,0.13806261080374,0.0866229261458516,0.0220943082295662,0.0290072539886491,0.0735526455376428,0.0789406774839616,0
"PC O-_18:2;0_18:2;0",0,0,0.0204426884066318,0.0335515516454227,0.0170332062579208,0,0.011233207472413,0,0.0258689651517564,0.0213556693464449,0,0,0
"PC O-_18:2;0_20:3;0",0,0,0.0234786530029557,0.0398199610025024,0.0274262456848198,0,0,0,0.00998415591849951,0,0,0,0
"PC O-_18:2;0_20:4;0",0,0,0.0578302801767173,0.0468410830211632,0.0424940999779891,0,0,0,0.12486076159173,0.107064355832747,0,0,0
"PC_12:0;0_16:0;0",0,0,0.0439548146121281,0,0,0.0931340986279325,0,0,0.0697116204035301,0,0,0.146133232828744,0
"PC_14:0;0_14:0;0",0.416028216122057,0.494836276390599,0.330717436064576,0.0850882491065378,0.120347900516344,0.190166215456821,0.453592136838401,0.301735643734294,0.31676829651997,0.0620642599669448,0.0704279052282477,0.268974553041614,0.648133809082284
"PC_14:0;0_16:0;0",1.53067997395726,1.29770920480862,1.00862327490849,0.868739026469543,0.988855579174504,1.56926394018045,1.92545469590824,2.8886491395997,3.12439203581548,1.50782112929716,0.878060807773014,2.90546491274962,3.18045156110814
"PC_14:0;0_17:0;0",0.122439687156916,0.174796178071619,0.0439464737485442,0.0578092628176679,0.0288404585238644,0.114842842839285,0.190085206655913,0.202398567569961,0.078832343618895,0.0523040211906019,0.0514302080026321,0.17715482307762,0.21305805222042
"PC_14:0;0_17:1;0",0.23655735294623,0.287963071222341,0.0682153138278666,0.0300638308851329,0.0243948125337747,0.0903859397278309,0.780133410072311,0,0.0204719146834103,0.0113741798611338,0,0.0662360284301829,0.262934223590804
"PC_14:0;0_18:0;0",0.360360321710013,0.326516680365524,0,0.209010696120385,0.256177733738999,0.225313281695488,0.370826136927784,0.459659185266183,0.593502690129138,0.3202589041749,0.278225735019812,0.389120687622422,0.53056991192438
